ID,Name,Parameter,Language,Frequency,Confidence,References
11-850-205-1,treg,market (place),Albanian (Tosk variety),,,
11-850-205-3,pa'zar,market (place),Albanian (Tosk variety),,,
11-860-205-1,du_'k_an,"store, shop",Albanian (Tosk variety),,,
11-870-205-1,c_mim,price,Albanian (Tosk variety),,,
11-870-205-3,'pyac__,price,Albanian (Tosk variety),,,
11-880-205-1,i s_tre_t_,"dear (costly, expensive)",Albanian (Tosk variety),,,
11-890-205-1,i 'l_ir_,cheap,Albanian (Tosk variety),,,
11-890-205-3,badiha'va,cheap,Albanian (Tosk variety),,,
11-910-205-1,ndan,share (distribute),Albanian (Tosk variety),,,
11-910-205-3,pyes_'ton,share (distribute),Albanian (Tosk variety),,,
11-920-205-1,pe's_on,weigh,Albanian (Tosk variety),,,
12-10-205-1,pas,after,Albanian (Tosk variety),,,
12-10-205-3,mbas,after,Albanian (Tosk variety),,,
12-11-205-1,'prapa,behind,Albanian (Tosk variety),,,
12-11-205-3,pas,behind,Albanian (Tosk variety),,,
12-20-205-1,'pran_,beside,Albanian (Tosk variety),,,
12-20-205-3,bri,beside,Albanian (Tosk variety),,,
12-20-205-5,'an_s,beside,Albanian (Tosk variety),,,
12-30-205-1,'pos_t_,"down, below",Albanian (Tosk variety),,,
12-30-205-3,p_r'po__,"down, below",Albanian (Tosk variety),,,
12-40-205-1,'para,before,Albanian (Tosk variety),,,
12-41-205-1,p_r'para,front,Albanian (Tosk variety),,,
12-50-205-1,'brenda,"inside, in",Albanian (Tosk variety),,,
12-60-205-1,'yas_t_,outside,Albanian (Tosk variety),,,
12-70-205-1,p_r'po__,under,Albanian (Tosk variety),,,
12-70-205-3,n_n,under,Albanian (Tosk variety),,,
12-80-205-1,mbi,"up, above",Albanian (Tosk variety),,,
12-80-205-3,p_r'mbi,"up, above",Albanian (Tosk variety),,,
12-80-205-5,'sip_r,"up, above",Albanian (Tosk variety),,,
12-80-205-7,l_art,"up, above",Albanian (Tosk variety),,,
12-110-205-1,vend,place,Albanian (Tosk variety),,,
12-120-205-1,v_,put,Albanian (Tosk variety),,,
12-120-205-3,ven'dos,put,Albanian (Tosk variety),,,
12-130-205-1,'ul_et,sit,Albanian (Tosk variety),,,
12-140-205-1,'s_trohet,lie down,Albanian (Tosk variety),,,
12-150-205-1,k__n'dron,stand,Albanian (Tosk variety),,,
12-150-205-3,'ngrihet,stand,Albanian (Tosk variety),,,
12-160-205-1,r_i,"remain, stay",Albanian (Tosk variety),,,
12-160-205-3,mbet,"remain, stay",Albanian (Tosk variety),,,
12-170-205-1,'fundra,"remains, left overs",Albanian (Tosk variety),,,
12-170-205-3,'mbet_z,"remains, left overs",Albanian (Tosk variety),,,
12-210-205-1,mbl_e_,"collect, gather",Albanian (Tosk variety),,,
12-212-205-1,k__m'ton,pick up,Albanian (Tosk variety),,,
12-220-205-1,bas_'kon,"join, unite",Albanian (Tosk variety),,,
12-230-205-1,ndan,separate,Albanian (Tosk variety),,,
12-230-205-3,ve'c_on,separate,Albanian (Tosk variety),,,
12-232-205-1,pyes_'ton,divide,Albanian (Tosk variety),,,
12-240-205-1,hap,open,Albanian (Tosk variety),,,
12-250-205-1,mbu_l,"shut, close",Albanian (Tosk variety),,,
12-260-205-1,mbu'l_on,cover,Albanian (Tosk variety),,,
12-270-205-1,fs_eh,"hide, conceal",Albanian (Tosk variety),,,
12-310-205-1,'l_art_,high,Albanian (Tosk variety),,,
12-320-205-1,i 'ul__t,low,Albanian (Tosk variety),,,
12-330-205-1,kul_m,top,Albanian (Tosk variety),,,
12-330-205-3,'may_,top,Albanian (Tosk variety),,,
12-340-205-1,fund,bottom,Albanian (Tosk variety),,,
12-340-205-3,s_trat,bottom,Albanian (Tosk variety),,,
12-340-205-5,'baz_,bottom,Albanian (Tosk variety),,,
12-350-205-1,fund,end,Albanian (Tosk variety),,,
12-350-205-3,mba'rim,end,Albanian (Tosk variety),,,
12-350-205-5,'sos_,end,Albanian (Tosk variety),,,
12-352-205-1,i _e'pisur,pointed,Albanian (Tosk variety),,,
12-352-205-3,i '_ep_t,pointed,Albanian (Tosk variety),,,
12-353-205-1,ku'fi,edge,Albanian (Tosk variety),,,
12-353-205-3,'buz_,edge,Albanian (Tosk variety),,,
12-353-205-5,skay,edge,Albanian (Tosk variety),,,
12-353-205-7,'an_,edge,Albanian (Tosk variety),,,
12-360-205-1,'an_,side,Albanian (Tosk variety),,,
12-370-205-1,mes,"middle, center",Albanian (Tosk variety),,,
12-370-205-3,k_r'_iz_,"middle, center",Albanian (Tosk variety),,,
12-370-205-5,'k_end_r,"middle, center",Albanian (Tosk variety),,,
12-410-205-1,'ana e 'dreyt_,right (side),Albanian (Tosk variety),,,
12-420-205-1,'ana e 'mayt_,left (side),Albanian (Tosk variety),,,
12-430-205-1,'af_r,near (adv),Albanian (Tosk variety),,,
12-440-205-1,l_arg,far (adv),Albanian (Tosk variety),,,
12-450-205-1,'l_indye,east,Albanian (Tosk variety),,,
12-460-205-1,per_n'di,west,Albanian (Tosk variety),,,
12-470-205-1,ve'ri,north,Albanian (Tosk variety),,,
12-480-205-1,yug,south,Albanian (Tosk variety),,,
12-530-205-1,'r_itet,grow,Albanian (Tosk variety),,,
12-540-205-1,mat,measure,Albanian (Tosk variety),,,
12-541-205-1,pas_,"span, fathom",Albanian (Tosk variety),,,
12-550-205-1,i ma_,"large, big",Albanian (Tosk variety),,,
12-560-205-1,i 'vog_l_,"small, little",Albanian (Tosk variety),,,
12-570-205-1,i 'g_at_,long,Albanian (Tosk variety),,,
12-580-205-1,i 'g_at_,tall,Albanian (Tosk variety),,,
12-590-205-1,i 's_kurt_r,short,Albanian (Tosk variety),,,
12-610-205-1,i 'g_er_,"wide, broad",Albanian (Tosk variety),,,
12-620-205-1,i 'ngus_t_,narrow,Albanian (Tosk variety),,,
12-630-205-1,i 'tras__,thick (in dimension),Albanian (Tosk variety),,,
12-650-205-1,i '_at_,thin (in dimension),Albanian (Tosk variety),,,
12-650-205-3,i 'hol_,thin (in dimension),Albanian (Tosk variety),,,
12-670-205-1,i '_el_,deep,Albanian (Tosk variety),,,
12-680-205-1,i 'c_ek_t,shallow,Albanian (Tosk variety),,,
12-710-205-1,i 's_e__t_,flat,Albanian (Tosk variety),,,
12-710-205-3,i 'r_af___t,flat,Albanian (Tosk variety),,,
12-710-205-5,i 's_truar,flat,Albanian (Tosk variety),,,
12-730-205-1,i 'dreyt_,straight,Albanian (Tosk variety),,,
12-740-205-1,i 's_tremb_r,crooked,Albanian (Tosk variety),,,
12-750-205-1,'kan__,hook,Albanian (Tosk variety),,,
12-750-205-3,grep,hook,Albanian (Tosk variety),,,
12-760-205-1,c_ep,corner,Albanian (Tosk variety),,,
12-760-205-3,'k_o__e,corner,Albanian (Tosk variety),,,
12-770-205-1,kru_k_,cross,Albanian (Tosk variety),,,
12-780-205-1,ka'tror,square,Albanian (Tosk variety),,,
12-810-205-1,r_otu'lak,round,Albanian (Tosk variety),,,
12-810-205-3,r_umbu'lak,round,Albanian (Tosk variety),,,
12-810-205-5,i 'r_otult_,round,Albanian (Tosk variety),,,
12-820-205-1,r_e_,circle,Albanian (Tosk variety),,,
12-820-205-3,k_ark,circle,Albanian (Tosk variety),,,
12-830-205-1,'r_uzul,"sphere, ball",Albanian (Tosk variety),,,
12-830-205-3,'sfer_,"sphere, ball",Albanian (Tosk variety),,,
12-840-205-1,'viy_,line,Albanian (Tosk variety),,,
12-840-205-3,'viz_,line,Albanian (Tosk variety),,,
12-840-205-5,'l_i__,line,Albanian (Tosk variety),,,
12-850-205-1,'vrim_,hole,Albanian (Tosk variety),,,
12-850-205-3,'grop_,hole,Albanian (Tosk variety),,,
12-850-205-5,'bir_z,hole,Albanian (Tosk variety),,,
12-920-205-1,i 'ng_a___m,"like, similar",Albanian (Tosk variety),,,
12-930-205-1,nd_'__on,change,Albanian (Tosk variety),,,
13-0-205-1,'zero,"zero, nothing",Albanian (Tosk variety),,,
13-0-205-3,as'g__,"zero, nothing",Albanian (Tosk variety),,,
13-10-205-1,__,one,Albanian (Tosk variety),,,
13-20-205-1,du_,two,Albanian (Tosk variety),,,
13-30-205-1,tri,three,Albanian (Tosk variety),,,
13-30-205-3,tre,three,Albanian (Tosk variety),,,
13-40-205-1,'kat_r,four,Albanian (Tosk variety),,,
13-50-205-1,'pes_,five,Albanian (Tosk variety),,,
13-60-205-1,'g_a__t_,six,Albanian (Tosk variety),,,
13-70-205-1,'s_tat_,seven,Albanian (Tosk variety),,,
13-80-205-1,'tet_,eight,Albanian (Tosk variety),,,
13-90-205-1,'n_nt_,nine,Albanian (Tosk variety),,,
13-90-205-3,'nand_,nine,Albanian (Tosk variety),,,
13-100-205-1,_yet_,ten,Albanian (Tosk variety),,,
13-100-205-3,'_et_,ten,Albanian (Tosk variety),,,
13-101-205-1,__mb_'_yet_,eleven,Albanian (Tosk variety),,,
13-102-205-1,du_mb_ '_yet_,twelve,Albanian (Tosk variety),,,
13-103-205-1,pesmb_ '_yet_,fifteen,Albanian (Tosk variety),,,
13-104-205-1,__'zet,twenty,Albanian (Tosk variety),,,
13-105-205-1,__ k_ind,hundred,Albanian (Tosk variety),,,
13-106-205-1,'miy_,thousand,Albanian (Tosk variety),,,
13-107-205-1,num_'ron,count,Albanian (Tosk variety),,,
13-140-205-1,c_do,"every, all",Albanian (Tosk variety),,,
13-150-205-1,'s_um_,"much, many",Albanian (Tosk variety),,,
13-160-205-1,m_,more,Albanian (Tosk variety),,,
13-170-205-1,pak,"little (quantity), few",Albanian (Tosk variety),,,
13-180-205-1,myaft,enough,Albanian (Tosk variety),,,
13-181-205-1,c_a,some,Albanian (Tosk variety),,,
13-181-205-3,di'sa,some,Albanian (Tosk variety),,,
13-190-205-1,s_u'mic__,"multitude, crowd",Albanian (Tosk variety),,,
13-210-205-1,'pl_ot_,full,Albanian (Tosk variety),,,
13-220-205-1,bos_,empty,Albanian (Tosk variety),,,
13-230-205-1,'pyes_,"part, piece",Albanian (Tosk variety),,,
13-240-205-1,'g_üsm_2,half,Albanian (Tosk variety),,,
13-330-205-1,i 'vet_m,"alone, only",Albanian (Tosk variety),,,
13-330-205-3,'vet_m,"alone, only",Albanian (Tosk variety),,,
13-340-205-1,i 'par_,first,Albanian (Tosk variety),,,
13-350-205-1,i 'fundit,last,Albanian (Tosk variety),,,
13-360-205-1,i 'du_t_,second,Albanian (Tosk variety),,,
13-370-205-1,c_ift,pair,Albanian (Tosk variety),,,
13-370-205-3,'par_,pair,Albanian (Tosk variety),,,
13-370-205-5,'du___e,pair,Albanian (Tosk variety),,,
13-380-205-1,du_ 'her_,two times,Albanian (Tosk variety),,,
13-420-205-1,i 'tret_,third,Albanian (Tosk variety),,,
13-440-205-1,tri 'her_,three times,Albanian (Tosk variety),,,
14-110-205-1,'koh_,time,Albanian (Tosk variety),,,
14-120-205-1,'mos__,age,Albanian (Tosk variety),,,
14-130-205-1,i ri,new,Albanian (Tosk variety),,,
14-140-205-1,i ri,young,Albanian (Tosk variety),,,
14-150-205-1,i moc__m,old,Albanian (Tosk variety),,,
14-150-205-3,i las_t_,old,Albanian (Tosk variety),,,
14-150-205-5,pl_ak,old,Albanian (Tosk variety),,,
14-160-205-1,'her_t,early,Albanian (Tosk variety),,,
14-170-205-1,'von_,late,Albanian (Tosk variety),,,
14-180-205-1,ta'ni,now,Albanian (Tosk variety),,,
14-180-205-3,tas_'ti,now,Albanian (Tosk variety),,,
14-210-205-1,i 's_peyt_,"swift, fast, quick",Albanian (Tosk variety),,,
14-220-205-1,nga'dal__,slow,Albanian (Tosk variety),,,
14-230-205-1,nd_zi'ton,"hasten, hurry",Albanian (Tosk variety),,,
14-230-205-3,vra'pon,"hasten, hurry",Albanian (Tosk variety),,,
14-230-205-5,s_pey'ton,"hasten, hurry",Albanian (Tosk variety),,,
14-240-205-1,vo'non,"retard, delay",Albanian (Tosk variety),,,
14-250-205-1,fi'lon,"begin, beginning",Albanian (Tosk variety),,,
14-252-205-1,du'ron,"last, endure",Albanian (Tosk variety),,,
14-260-205-1,fund,end (temporal),Albanian (Tosk variety),,,
14-270-205-1,mba'rim,finish,Albanian (Tosk variety),,,
14-270-205-3,'sos_,finish,Albanian (Tosk variety),,,
14-280-205-1,ndal_,"cease, stop",Albanian (Tosk variety),,,
14-280-205-3,res_t,"cease, stop",Albanian (Tosk variety),,,
14-280-205-5,pu's_on,"cease, stop",Albanian (Tosk variety),,,
14-290-205-1,'gati,ready,Albanian (Tosk variety),,,
14-310-205-1,g_i_'__,always,Albanian (Tosk variety),,,
14-310-205-3,p_r'her_,always,Albanian (Tosk variety),,,
14-310-205-5,kur'do,always,Albanian (Tosk variety),,,
14-320-205-1,s_pe__,often,Albanian (Tosk variety),,,
14-330-205-1,ndo__'her_,sometimes,Albanian (Tosk variety),,,
14-331-205-1,s_peyt,soon,Albanian (Tosk variety),,,
14-332-205-1,'g_at_,long-time (for a),Albanian (Tosk variety),,,
14-340-205-1,'kur__,never,Albanian (Tosk variety),,,
14-350-205-1,p_rs_'ri,again,Albanian (Tosk variety),,,
14-350-205-3,'e_e __ 'her_,again,Albanian (Tosk variety),,,
14-350-205-5,en'de,again,Albanian (Tosk variety),,,
14-410-205-1,'dit_,day,Albanian (Tosk variety),,,
14-420-205-1,'nat_,night,Albanian (Tosk variety),,,
14-430-205-1,a'gim,dawn,Albanian (Tosk variety),,,
14-440-205-1,m_n'g_es,morning,Albanian (Tosk variety),,,
14-450-205-1,mes'dit_,"noon, midday",Albanian (Tosk variety),,,
14-451-205-1,pas'dreke,afternoon,Albanian (Tosk variety),,,
14-451-205-3,pas'dite,afternoon,Albanian (Tosk variety),,,
14-460-205-1,'mbr_mye,evening,Albanian (Tosk variety),,,
14-470-205-1,sot,today,Albanian (Tosk variety),,,
14-480-205-1,'nes_r,tomorrow,Albanian (Tosk variety),,,
14-481-205-1,pas'nes_r,day-after-tomorrow,Albanian (Tosk variety),,,
14-490-205-1,dye,yesterday,Albanian (Tosk variety),,,
14-491-205-1,par'dye,day-before-yesterday,Albanian (Tosk variety),,,
14-510-205-1,'or_,hour,Albanian (Tosk variety),,,
14-530-205-1,'or_,"clock, timepiece",Albanian (Tosk variety),,,
14-610-205-1,'yav_,week,Albanian (Tosk variety),,,
14-620-205-1,e 'diel_,Sunday,Albanian (Tosk variety),,,
14-630-205-1,e 'h_n_,Monday,Albanian (Tosk variety),,,
14-640-205-1,e 'mart_,Tuesday,Albanian (Tosk variety),,,
14-650-205-1,e m_r'kur_,Wednesday,Albanian (Tosk variety),,,
14-660-205-1,e e_te,Thursday,Albanian (Tosk variety),,,
14-670-205-1,e 'premte,Friday,Albanian (Tosk variety),,,
14-680-205-1,e 's_tun_,Saturday,Albanian (Tosk variety),,,
14-710-205-1,'muay,month,Albanian (Tosk variety),,,
14-730-205-1,vit,year,Albanian (Tosk variety),,,
14-740-205-1,'dim_r,winter,Albanian (Tosk variety),,,
14-750-205-1,pran'ver_,spring,Albanian (Tosk variety),,,
14-760-205-1,'ver_,summer,Albanian (Tosk variety),,,
14-770-205-1,'vyes_t_,autumn,Albanian (Tosk variety),,,
14-780-205-1,'s_tin_,season,Albanian (Tosk variety),,,
15-210-205-1,kund_r'mon,smell (vb intrans),Albanian (Tosk variety),,,
15-212-205-1,nu'hat,sniff,Albanian (Tosk variety),,,
15-220-205-1,nu'hat,smell (vb trans),Albanian (Tosk variety),,,
15-250-205-1,i 'mer_m,"fragrant, good smelling",Albanian (Tosk variety),,,
15-250-205-3,mu___k,"fragrant, good smelling",Albanian (Tosk variety),,,
15-260-205-1,i z_e'__itur,"stinking, bad smelling",Albanian (Tosk variety),,,
15-350-205-1,i '_mb_l_,sweet,Albanian (Tosk variety),,,
15-360-205-1,i 'kripur,salty,Albanian (Tosk variety),,,
15-360-205-3,i _elm_,salty,Albanian (Tosk variety),,,
15-370-205-1,i 'hi_ur,bitter,Albanian (Tosk variety),,,
15-380-205-1,i _ar'tor,"acid, sour",Albanian (Tosk variety),,,
15-410-205-1,d_'g_on,hear,Albanian (Tosk variety),,,
15-410-205-3,'ndien,hear,Albanian (Tosk variety),,,
15-420-205-1,ves_'ton,listen,Albanian (Tosk variety),,,
15-420-205-3,d_'g_on,listen,Albanian (Tosk variety),,,
15-440-205-1,'tingul,"sound, noise",Albanian (Tosk variety),,,
15-450-205-1,z_'ma_,loud,Albanian (Tosk variety),,,
15-450-205-3,i 'lart_,loud,Albanian (Tosk variety),,,
15-460-205-1,k_et_'si,"quiet, silence",Albanian (Tosk variety),,,
15-460-205-3,'hes_tye,"quiet, silence",Albanian (Tosk variety),,,
15-510-205-1,s_eh,see,Albanian (Tosk variety),,,
15-510-205-3,s_i'kon,see,Albanian (Tosk variety),,,
15-520-205-1,v___'tron,"look, look at",Albanian (Tosk variety),,,
15-520-205-3,s_eh,"look, look at",Albanian (Tosk variety),,,
15-520-205-5,s_i'kon,"look, look at",Albanian (Tosk variety),,,
15-550-205-1,tre'gon,show,Albanian (Tosk variety),,,
15-550-205-3,d_f'ten,show,Albanian (Tosk variety),,,
15-550-205-5,kal_'zon,show,Albanian (Tosk variety),,,
15-560-205-1,ndrin,shine,Albanian (Tosk variety),,,
15-560-205-3,laps,shine,Albanian (Tosk variety),,,
15-560-205-5,feks,shine,Albanian (Tosk variety),,,
15-560-205-7,s_k_l'k_en,shine,Albanian (Tosk variety),,,
15-570-205-1,i s_k_l'k_ü___mv,bright,Albanian (Tosk variety),,,
15-570-205-3,i s_k_l'k_yer,bright,Albanian (Tosk variety),,,
15-610-205-1,'ng_ür_2,color,Albanian (Tosk variety),,,
15-610-205-3,'boy_,color,Albanian (Tosk variety),,,
15-620-205-1,i 'hap_t,light (in color),Albanian (Tosk variety),,,
15-630-205-1,i 'er__t,dark (in color),Albanian (Tosk variety),,,
15-640-205-1,i 'bar__,white,Albanian (Tosk variety),,,
15-650-205-1,i zi,black,Albanian (Tosk variety),,,
15-650-205-3,'ster__,black,Albanian (Tosk variety),,,
15-660-205-1,i kuk_,red,Albanian (Tosk variety),,,
15-670-205-1,i 'kal_t_r,blue,Albanian (Tosk variety),,,
15-670-205-3,i 'bruzt_,blue,Albanian (Tosk variety),,,
15-680-205-1,i 'g_el_b_r,green,Albanian (Tosk variety),,,
15-680-205-3,i 'blert_,green,Albanian (Tosk variety),,,
15-710-205-1,prek,touch,Albanian (Tosk variety),,,
15-712-205-1,nduk,pinch,Albanian (Tosk variety),,,
15-720-205-1,'ndien,feel,Albanian (Tosk variety),,,
15-740-205-1,s_t_ng,hard,Albanian (Tosk variety),,,
15-740-205-3,i 'gurt_,hard,Albanian (Tosk variety),,,
15-750-205-1,i 'but_,soft,Albanian (Tosk variety),,,
15-780-205-1,i 'mpreht_,sharp,Albanian (Tosk variety),,,
15-780-205-3,'prer_s,sharp,Albanian (Tosk variety),,,
15-810-205-1,i 'r_nd_,heavy,Albanian (Tosk variety),,,
15-820-205-1,i 'l_eht_,light (in weight),Albanian (Tosk variety),,,
15-830-205-1,i 'l_ag_t,"wet, damp",Albanian (Tosk variety),,,
15-830-205-3,i '_om_,"wet, damp",Albanian (Tosk variety),,,
15-830-205-5,i 'am_t,"wet, damp",Albanian (Tosk variety),,,
15-840-205-1,i '_at_,dry,Albanian (Tosk variety),,,
15-850-205-1,i 'nd_zeht_,hot,Albanian (Tosk variety),,,
15-851-205-1,i 'vak_t,warm,Albanian (Tosk variety),,,
15-851-205-3,i 'ngroht_,warm,Albanian (Tosk variety),,,
15-860-205-1,i 'ftoht_,cold,Albanian (Tosk variety),,,
15-870-205-1,i 'past_r,clean,Albanian (Tosk variety),,,
15-880-205-1,i 'ndu_r_,"dirty, soiled",Albanian (Tosk variety),,,
15-880-205-3,i f_'lik__t,"dirty, soiled",Albanian (Tosk variety),,,
15-890-205-1,i r_u_ur,wrinkled,Albanian (Tosk variety),,,
16-110-205-1,'fru_m_,"soul, spirit",Albanian (Tosk variety),,,
16-150-205-1,i c_u'ditur,"surprised, astonished",Albanian (Tosk variety),,,
16-150-205-3,i ha'bitur,"surprised, astonished",Albanian (Tosk variety),,,
16-150-205-5,i bef_'suar,"surprised, astonished",Albanian (Tosk variety),,,
16-180-205-1,zar,"good fortune, luck",Albanian (Tosk variety),,,
16-180-205-3,fat,"good fortune, luck",Albanian (Tosk variety),,,
16-180-205-5,k_s'met,"good fortune, luck",Albanian (Tosk variety),,,
16-190-205-1,prap_'si,"misfortune, bad luck",Albanian (Tosk variety),,,
16-190-205-3,'gulm_,"misfortune, bad luck",Albanian (Tosk variety),,,
16-230-205-1,gaz'mor,"joyful, glad, happy",Albanian (Tosk variety),,,
16-230-205-3,i g_'zue___m,"joyful, glad, happy",Albanian (Tosk variety),,,
16-250-205-1,k_e__,laugh,Albanian (Tosk variety),,,
16-251-205-1,'k_e__et,smile,Albanian (Tosk variety),,,
16-260-205-1,'l_uan,play,Albanian (Tosk variety),,,
16-260-205-3,l_o'dron,play,Albanian (Tosk variety),,,
16-270-205-1,das_u'ron,love,Albanian (Tosk variety),,,
16-290-205-1,pu_,kiss,Albanian (Tosk variety),,,
16-300-205-1,k_a'fos,embrace,Albanian (Tosk variety),,,
16-310-205-1,'_embye,pain,Albanian (Tosk variety),,,
16-320-205-1,gul___,"grief, sorrow, sadness",Albanian (Tosk variety),,,
16-330-205-1,ank_,"anxiety, worry",Albanian (Tosk variety),,,
16-340-205-1,pen'dohet,"regret, be sorry",Albanian (Tosk variety),,,
16-350-205-1,m_'__ir_,pity,Albanian (Tosk variety),,,
16-350-205-3,_emb__u'ri,pity,Albanian (Tosk variety),,,
16-350-205-5,g_ü'nah2,pity,Albanian (Tosk variety),,,
16-370-205-1,k_an,"cry, weep",Albanian (Tosk variety),,,
16-380-205-1,l_ot,tear (noun),Albanian (Tosk variety),,,
16-390-205-1,r_n'kon,groan,Albanian (Tosk variety),,,
16-390-205-3,g__'mon,groan,Albanian (Tosk variety),,,
16-410-205-1,u'r_en,hate,Albanian (Tosk variety),,,
16-420-205-1,i'nat,anger,Albanian (Tosk variety),,,
16-420-205-3,zem_'rat_,anger,Albanian (Tosk variety),,,
16-440-205-1,'smir_,"envy, jealousy",Albanian (Tosk variety),,,
16-440-205-3,'res_,"envy, jealousy",Albanian (Tosk variety),,,
16-440-205-5,na'kar,"envy, jealousy",Albanian (Tosk variety),,,
16-440-205-7,ma'raz,"envy, jealousy",Albanian (Tosk variety),,,
16-450-205-1,turp,shame (noun),Albanian (Tosk variety),,,
16-450-205-3,ko'ri,shame (noun),Albanian (Tosk variety),,,
16-480-205-1,kre'nar,proud,Albanian (Tosk variety),,,
16-510-205-1,gu'd_zon,dare,Albanian (Tosk variety),,,
16-510-205-3,kutu'ris,dare,Albanian (Tosk variety),,,
16-520-205-1,trim,brave,Albanian (Tosk variety),,,
16-530-205-1,'frik_,"fear, fright",Albanian (Tosk variety),,,
16-530-205-3,tmer_,"fear, fright",Albanian (Tosk variety),,,
16-530-205-5,'tut_,"fear, fright",Albanian (Tosk variety),,,
16-540-205-1,r_e'zik,danger,Albanian (Tosk variety),,,
16-620-205-1,d___i'ron,"desire, want",Albanian (Tosk variety),,,
16-622-205-1,zg_e_,choose,Albanian (Tosk variety),,,
16-630-205-1,'s_pres_,hope,Albanian (Tosk variety),,,
16-650-205-1,bes'nik,faithful,Albanian (Tosk variety),,,
16-660-205-1,v_r'tet,TRUE,Albanian (Tosk variety),,,
16-670-205-1,g_'_en,"lie, tell lies",Albanian (Tosk variety),,,
16-670-205-3,s_pif,"lie, tell lies",Albanian (Tosk variety),,,
16-670-205-5,send_r'g_on,"lie, tell lies",Albanian (Tosk variety),,,
16-680-205-1,dre'_i,deceit,Albanian (Tosk variety),,,
16-680-205-3,mas_'trim,deceit,Albanian (Tosk variety),,,
16-690-205-1,fal_,forgive,Albanian (Tosk variety),,,
16-710-205-1,i 'mir_,good,Albanian (Tosk variety),,,
16-720-205-1,i kek_,bad,Albanian (Tosk variety),,,
16-720-205-3,i l_ig,bad,Albanian (Tosk variety),,,
16-730-205-1,dreyt,"right, correct",Albanian (Tosk variety),,,
16-740-205-1,ters,wrong,Albanian (Tosk variety),,,
16-740-205-3,kek_,wrong,Albanian (Tosk variety),,,
16-760-205-1,fay,fault,Albanian (Tosk variety),,,
16-770-205-1,ga'bim,"mistake, error",Albanian (Tosk variety),,,
16-770-205-3,l_ay'_im,"mistake, error",Albanian (Tosk variety),,,
16-780-205-1,fay,blame,Albanian (Tosk variety),,,
16-790-205-1,l_av'di,praise,Albanian (Tosk variety),,,
16-790-205-3,l__v'dat_,praise,Albanian (Tosk variety),,,
16-810-205-1,i 'bukur,beautiful,Albanian (Tosk variety),,,
16-820-205-1,i s__m'tuar,ugly,Albanian (Tosk variety),,,
16-830-205-1,l_ema'rak,greedy,Albanian (Tosk variety),,,
16-830-205-3,'fu_t_s,greedy,Albanian (Tosk variety),,,
16-830-205-5,'gru_k_s,greedy,Albanian (Tosk variety),,,
16-840-205-1,i 's_ka__t,clever,Albanian (Tosk variety),,,
16-840-205-3,i 'zg_uar,clever,Albanian (Tosk variety),,,
17-110-205-1,'mendye,mind,Albanian (Tosk variety),,,
17-130-205-1,men'dohet,think (= reflect),Albanian (Tosk variety),,,
17-140-205-1,men'don,think (= be of the opinion),Albanian (Tosk variety),,,
17-140-205-3,pan'deh,think (= be of the opinion),Albanian (Tosk variety),,,
17-150-205-1,be'son,believe,Albanian (Tosk variety),,,
17-160-205-1,kup'ton,understand,Albanian (Tosk variety),,,
17-170-205-1,di,know,Albanian (Tosk variety),,,
17-171-205-1,ha mend,guess,Albanian (Tosk variety),,,
17-172-205-1,c_i'non,imitate,Albanian (Tosk variety),,,
17-172-205-3,s_k_r'bon,imitate,Albanian (Tosk variety),,,
17-180-205-1,'duket,seem,Albanian (Tosk variety),,,
17-190-205-1,s_lim,"idea, notion",Albanian (Tosk variety),,,
17-190-205-3,i'de,"idea, notion",Albanian (Tosk variety),,,
17-210-205-1,i 'menc_ur,wise,Albanian (Tosk variety),,,
17-220-205-1,kok_'_at_,"foolish, stupid",Albanian (Tosk variety),,,
17-220-205-3,mendye'l_eht_,"foolish, stupid",Albanian (Tosk variety),,,
17-230-205-1,i 'c_mendur,"insane, crazy",Albanian (Tosk variety),,,
17-230-205-3,buda'la,"insane, crazy",Albanian (Tosk variety),,,
17-240-205-1,m_'son,learn,Albanian (Tosk variety),,,
17-240-205-3,nd_z_,learn,Albanian (Tosk variety),,,
17-240-205-5,ar'sehet,learn,Albanian (Tosk variety),,,
17-242-205-1,studi'on,study,Albanian (Tosk variety),,,
17-250-205-1,m_'son,teach,Albanian (Tosk variety),,,
17-260-205-1,'nd_z_n_s,pupil,Albanian (Tosk variety),,,
17-260-205-3,s_ko'lar,pupil,Albanian (Tosk variety),,,
17-270-205-1,m_'sues,teacher,Albanian (Tosk variety),,,
17-270-205-3,_as'kal_,teacher,Albanian (Tosk variety),,,
17-280-205-1,'s_kol_,school,Albanian (Tosk variety),,,
17-310-205-1,kuy'tohet,remember,Albanian (Tosk variety),,,
17-310-205-3,mban mend,remember,Albanian (Tosk variety),,,
17-320-205-1,ha'r_on,forget,Albanian (Tosk variety),,,
17-340-205-1,i 'k_art_,"clear, plain",Albanian (Tosk variety),,,
17-340-205-3,i '_ye__t_,"clear, plain",Albanian (Tosk variety),,,
17-350-205-1,i 'er__t,obscure,Albanian (Tosk variety),,,
17-350-205-3,i turbult,obscure,Albanian (Tosk variety),,,
17-360-205-1,fs_eht_'si,secret,Albanian (Tosk variety),,,
17-360-205-3,se'kret,secret,Albanian (Tosk variety),,,
17-370-205-1,i si'gurt,"sure, certain",Albanian (Tosk variety),,,
17-380-205-1,s_pye'gon,explain,Albanian (Tosk variety),,,
