,Albanian,Parameter,Bulgarian,Hungarian,Romanian
4771,icuditur,surprised,udiven,meglepdott,mirare
4772,icuditur,surprised,udiven,czodalkozo,mirare
4773,ihabitur,surprised,iznenadan,meglepdott,mirare
4774,ihabitur,surprised,iznenadan,czodalkozo,mirare
4775,ihabitur,surprised,ucuden,meglepdott,mirare
4776,ihabitur,surprised,ucuden,czodalkozo,mirare
4777,ihabitur,surprised,udiven,meglepdott,mirare
4778,ihabitur,surprised,udiven,czodalkozo,mirare
4779,ibefsuar,surprised,iznenadan,meglepdott,mirare
4780,ibefsuar,surprised,iznenadan,czodalkozo,mirare
4781,ibefsuar,surprised,ucuden,meglepdott,mirare
4782,ibefsuar,surprised,ucuden,czodalkozo,mirare
4783,ibefsuar,surprised,udiven,meglepdott,mirare
4784,ibefsuar,surprised,udiven,czodalkozo,mirare
4785,zar,goodfortune,kasmet,szerencze,noroc
4786,zar,goodfortune,stastie,szerencze,noroc
4787,fat,goodfortune,kasmet,szerencze,noroc
4788,fat,goodfortune,stastie,szerencze,noroc
4789,ksmet,goodfortune,kasmet,szerencze,noroc
4790,ksmet,goodfortune,stastie,szerencze,noroc
4791,prapsi,misfortune,loskasmet,balsors,nenorocire
4792,prapsi,misfortune,nestastie,balsors,nenorocire
4793,gulm,misfortune,loskasmet,balsors,nenorocire
4794,gulm,misfortune,nestastie,balsors,nenorocire
4795,gazmor,joyful,radosten,vidam,vesel
4796,gazmor,joyful,radosten,vidam,voios
4797,gazmor,joyful,radosten,vidam,bucuros
4798,gazmor,joyful,radosten,boldog,vesel
4799,gazmor,joyful,radosten,boldog,voios
4800,gazmor,joyful,radosten,boldog,bucuros
4801,gazmor,joyful,stastliv,vidam,vesel
4802,gazmor,joyful,stastliv,vidam,voios
4803,gazmor,joyful,stastliv,vidam,bucuros
4804,gazmor,joyful,stastliv,boldog,vesel
4805,gazmor,joyful,stastliv,boldog,voios
4806,gazmor,joyful,stastliv,boldog,bucuros
4807,igzuem,joyful,radosten,vidam,vesel
4808,igzuem,joyful,radosten,vidam,voios
4809,igzuem,joyful,radosten,vidam,bucuros
4810,igzuem,joyful,radosten,boldog,vesel
4811,igzuem,joyful,radosten,boldog,voios
4812,igzuem,joyful,radosten,boldog,bucuros
4813,igzuem,joyful,stastliv,vidam,vesel
4814,igzuem,joyful,stastliv,vidam,voios
4815,igzuem,joyful,stastliv,vidam,bucuros
4816,igzuem,joyful,stastliv,boldog,vesel
4817,igzuem,joyful,stastliv,boldog,voios
4818,igzuem,joyful,stastliv,boldog,bucuros
4819,ke,laugh,smejase,nevet,ride
4820,ke,laugh,smejase,nevet,suride
4821,ke,laugh,smejase,nevet,zimbi
4823,luan,play,igraja,yatszik,sejuca
4824,luan,play,svirja,yatszik,sejuca
4825,lodron,play,igraja,yatszik,sejuca
4826,lodron,play,svirja,yatszik,sejuca
4827,dasuron,love,obicam,szeret,iubire
4828,dasuron,love,obicam,szeret,dragoste
4829,dasuron,love,obicam,szeret,amor
4830,dasuron,love,obicam,szeret,iubi
4831,dasuron,love,obicam,szerelem,iubire
4832,dasuron,love,obicam,szerelem,dragoste
4833,dasuron,love,obicam,szerelem,amor
4834,dasuron,love,obicam,szerelem,iubi
4835,dasuron,love,obic,szeret,iubire
4836,dasuron,love,obic,szeret,dragoste
4837,dasuron,love,obic,szeret,amor
4838,dasuron,love,obic,szeret,iubi
4839,dasuron,love,obic,szerelem,iubire
4840,dasuron,love,obic,szerelem,dragoste
4841,dasuron,love,obic,szerelem,amor
4842,dasuron,love,obic,szerelem,iubi
4843,dasuron,love,ljubov,szeret,iubire
4844,dasuron,love,ljubov,szeret,dragoste
4845,dasuron,love,ljubov,szeret,amor
4846,dasuron,love,ljubov,szeret,iubi
4847,dasuron,love,ljubov,szerelem,iubire
4848,dasuron,love,ljubov,szerelem,dragoste
4849,dasuron,love,ljubov,szerelem,amor
4850,dasuron,love,ljubov,szerelem,iubi
4851,pu,kiss,celuvam,czokol,saruta
4854,embye,pain,bolka,fayas,durere
4855,embye,pain,bolka,fayas,suferint
4856,gul,grief,gorest,banat,mihnire
4857,gul,grief,gorest,banat,suparare
4858,gul,grief,gorest,szomorusag,mihnire
4859,gul,grief,gorest,szomorusag,suparare
4860,gul,grief,skrab,banat,mihnire
4861,gul,grief,skrab,banat,suparare
4862,gul,grief,skrab,szomorusag,mihnire
4863,gul,grief,skrab,szomorusag,suparare
4864,gul,grief,zalost,banat,mihnire
4865,gul,grief,zalost,banat,suparare
4866,gul,grief,zalost,szomorusag,mihnire
4867,gul,grief,zalost,szomorusag,suparare
4868,gul,grief,pecal,banat,mihnire
4869,gul,grief,pecal,banat,suparare
4870,gul,grief,pecal,szomorusag,mihnire
4871,gul,grief,pecal,szomorusag,suparare
4872,gul,grief,zal,banat,mihnire
4873,gul,grief,zal,banat,suparare
4874,gul,grief,zal,szomorusag,mihnire
4875,gul,grief,zal,szomorusag,suparare
4876,ank,anxiety,bezpokojstvie,gondoskodas,ingrijorare
4877,ank,anxiety,bezpokojstvie,gondoskodas,neliniste
4878,ank,anxiety,zagrizenost,gondoskodas,ingrijorare
4879,ank,anxiety,zagrizenost,gondoskodas,neliniste
4880,ank,anxiety,trevoga,gondoskodas,ingrijorare
4881,ank,anxiety,trevoga,gondoskodas,neliniste
4882,ank,anxiety,ugrizenost,gondoskodas,ingrijorare
4883,ank,anxiety,ugrizenost,gondoskodas,neliniste
4884,pendohet,regret,sazaljavam,megsaynal,regreta
4885,pendohet,regret,sazaljavam,megsaynal,secai
4886,pendohet,regret,sazaljavam,megban,regreta
4887,pendohet,regret,sazaljavam,megban,secai
4888,mir,pity,zal,reszvet,mila
4889,mir,pity,zal,saynalkozas,mila
4890,mir,pity,sastradanie,reszvet,mila
4891,mir,pity,sastradanie,saynalkozas,mila
4892,mir,pity,milost,reszvet,mila
4893,mir,pity,milost,saynalkozas,mila
4894,mir,pity,sazalenie,reszvet,mila
4895,mir,pity,sazalenie,saynalkozas,mila
4896,mir,pity,zalost,reszvet,mila
4897,mir,pity,zalost,saynalkozas,mila
4898,emburi,pity,zal,reszvet,mila
4899,emburi,pity,zal,saynalkozas,mila
4900,emburi,pity,sastradanie,reszvet,mila
4901,emburi,pity,sastradanie,saynalkozas,mila
4902,emburi,pity,milost,reszvet,mila
4903,emburi,pity,milost,saynalkozas,mila
4904,emburi,pity,sazalenie,reszvet,mila
4905,emburi,pity,sazalenie,saynalkozas,mila
4906,emburi,pity,zalost,reszvet,mila
4907,emburi,pity,zalost,saynalkozas,mila
4908,gunah,pity,zal,reszvet,mila
4909,gunah,pity,zal,saynalkozas,mila
4910,gunah,pity,sastradanie,reszvet,mila
4911,gunah,pity,sastradanie,saynalkozas,mila
4912,gunah,pity,milost,reszvet,mila
4913,gunah,pity,milost,saynalkozas,mila
4914,gunah,pity,sazalenie,reszvet,mila
4915,gunah,pity,sazalenie,saynalkozas,mila
4916,gunah,pity,zalost,reszvet,mila
4917,gunah,pity,zalost,saynalkozas,mila
4918,kan,cry,placa,sirdogal,plinge
4919,lot,tearnoun,salza,konnyczepp,lacrima
4920,rnkon,groan,paskam,nyog,geme
4921,rnkon,groan,paskam,sohaytozik,geme
4922,rnkon,groan,stena,nyog,geme
4923,rnkon,groan,stena,sohaytozik,geme
4924,rnkon,groan,oxkam,nyog,geme
4925,rnkon,groan,oxkam,sohaytozik,geme
4926,gmon,groan,paskam,nyog,geme
4927,gmon,groan,paskam,sohaytozik,geme
4928,gmon,groan,stena,nyog,geme
4929,gmon,groan,stena,sohaytozik,geme
4930,gmon,groan,oxkam,nyog,geme
4931,gmon,groan,oxkam,sohaytozik,geme
4932,uren,hate,mrazja,gylol,ura
4933,uren,hate,nenavizdam,gylol,ura
4934,inat,anger,jad,gylolet,minie
4935,inat,anger,gnjav,gylolet,minie
4936,zemrat,anger,jad,gylolet,minie
4937,zemrat,anger,gnjav,gylolet,minie
4938,smir,envy,zavist,irigyseg,invidie
4939,smir,envy,zavist,irigyseg,gelozie
4940,smir,envy,revnost,irigyseg,invidie
4941,smir,envy,revnost,irigyseg,gelozie
4942,res,envy,zavist,irigyseg,invidie
4943,res,envy,zavist,irigyseg,gelozie
4944,res,envy,revnost,irigyseg,invidie
4945,res,envy,revnost,irigyseg,gelozie
4946,nakar,envy,zavist,irigyseg,invidie
4947,nakar,envy,zavist,irigyseg,gelozie
4948,nakar,envy,revnost,irigyseg,invidie
4949,nakar,envy,revnost,irigyseg,gelozie
4950,maraz,envy,zavist,irigyseg,invidie
4951,maraz,envy,zavist,irigyseg,gelozie
4952,maraz,envy,revnost,irigyseg,invidie
4953,maraz,envy,revnost,irigyseg,gelozie
4954,turp,shamenoun,sram,szegyen,rusine
4955,kori,shamenoun,sram,szegyen,rusine
4956,krenar,proud,gord,kevely,mindru
4957,krenar,proud,gord,buszke,mindru
4958,gudzon,dare,smeja,mer,indrzni
4959,gudzon,dare,smeja,mer,cuteza
4960,gudzon,dare,osmeljavam,mer,indrzni
4961,gudzon,dare,osmeljavam,mer,cuteza
4962,kuturis,dare,smeja,mer,indrzni
4963,kuturis,dare,smeja,mer,cuteza
4964,kuturis,dare,osmeljavam,mer,indrzni
4965,kuturis,dare,osmeljavam,mer,cuteza
4966,trim,brave,xrabar,bator,viteaz
4967,trim,brave,xrabar,bator,brav
4968,trim,brave,xrabar,bator,curagios
4969,trim,brave,smel,bator,viteaz
4970,trim,brave,smel,bator,brav
4971,trim,brave,smel,bator,curagios
4972,frik,fear,strax,felelem,frica
4973,frik,fear,strax,felelem,teama
4974,frik,fear,strax,felelem,spaima
4975,frik,fear,bojazan,felelem,frica
4976,frik,fear,bojazan,felelem,teama
4977,frik,fear,bojazan,felelem,spaima
4978,frik,fear,uplaxa,felelem,frica
4979,frik,fear,uplaxa,felelem,teama
4980,frik,fear,uplaxa,felelem,spaima
4981,tmer,fear,strax,felelem,frica
4982,tmer,fear,strax,felelem,teama
4983,tmer,fear,strax,felelem,spaima
4984,tmer,fear,bojazan,felelem,frica
4985,tmer,fear,bojazan,felelem,teama
4986,tmer,fear,bojazan,felelem,spaima
4987,tmer,fear,uplaxa,felelem,frica
4988,tmer,fear,uplaxa,felelem,teama
4989,tmer,fear,uplaxa,felelem,spaima
4990,tut,fear,strax,felelem,frica
4991,tut,fear,strax,felelem,teama
4992,tut,fear,strax,felelem,spaima
4993,tut,fear,bojazan,felelem,frica
4994,tut,fear,bojazan,felelem,teama
4995,tut,fear,bojazan,felelem,spaima
4996,tut,fear,uplaxa,felelem,frica
4997,tut,fear,uplaxa,felelem,teama
4998,tut,fear,uplaxa,felelem,spaima
4999,rezik,danger,opasnost,veszely,pericol
5000,rezik,danger,opasnost,veszely,primejdie
5001,diron,desire,zelaja,kivan,dori
5002,diron,desire,zelaja,akar,dori
5003,diron,desire,zelaja,kedve,dori
5004,diron,desire,zelaja,tartya,dori
5005,diron,desire,zelaja,szeret,dori
5006,diron,desire,iskam,kivan,dori
5007,diron,desire,iskam,akar,dori
5008,diron,desire,iskam,kedve,dori
5009,diron,desire,iskam,tartya,dori
5010,diron,desire,iskam,szeret,dori
5012,spres,hope,nadjavamse,kivansag,speranta
5013,spres,hope,nadjavamse,kivansag,nadejde
5014,spres,hope,nadezda,kivansag,speranta
5015,spres,hope,nadezda,kivansag,nadejde
5016,besnik,faithful,veren,h,credincios
5017,besnik,faithful,veren,h,statornic
5020,gen,lie,laza,hazudik,minciuna
5021,spif,lie,laza,hazudik,minciuna
5022,sendrgon,lie,laza,hazudik,minciuna
5023,drei,deceit,izmama,hazugsag,inselciune
5024,drei,deceit,izmama,hazugsag,amagire
5025,mastrim,deceit,izmama,hazugsag,inselciune
5026,mastrim,deceit,izmama,hazugsag,amagire
5027,fal,forgive,prostavam,megboczat,ierta
5028,imir,good,dobar,yo,bun
5029,imir,good,dobar,helyes,bun
5030,ikek,bad,los,roszsz,ra
5031,ilig,bad,los,roszsz,ra
5032,dreyt,right,veren,igaz,drept
5033,dreyt,right,veren,igaz,just
5034,dreyt,right,pravilen,igaz,drept
5035,dreyt,right,pravilen,igaz,just
5044,fay,fault,greska,hiba,vina
5045,fay,fault,greska,felelsseg,vina
5046,fay,fault,vina,hiba,vina
5047,fay,fault,vina,felelsseg,vina
5048,gabim,mistake,greska,hiba,gresal
5049,gabim,mistake,pogreska,hiba,gresal
5050,layim,mistake,greska,hiba,gresal
5051,layim,mistake,pogreska,hiba,gresal
5052,fay,blame,vina,szidas,blam
5053,fay,blame,vina,dorgalas,blam
5054,lavdi,praise,poxvala,diczeret,lauda
5055,lvdat,praise,poxvala,diczeret,lauda
5056,ibukur,beautiful,krasiv,szep,frumos
5057,ibukur,beautiful,xubav,szep,frumos
5058,ismtuar,ugly,grozen,czunya,urit
5071,mendye,mind,um,esz,minte
5072,mendye,mind,razum,esz,minte
5073,mendohet,think,mislja,gondolkozik,cugeta
5074,mendohet,think,mislja,gondolkozik,gindi
5075,mendohet,think,mislja,gondolkozik,socoti
5076,mendohet,think,mislja,gondolkozik,crede
5077,mendohet,think,mislja,vel,cugeta
5078,mendohet,think,mislja,vel,gindi
5079,mendohet,think,mislja,vel,socoti
5080,mendohet,think,mislja,vel,crede
5081,mendohet,think,mislja,gondol,cugeta
5082,mendohet,think,mislja,gondol,gindi
5083,mendohet,think,mislja,gondol,socoti
5084,mendohet,think,mislja,gondol,crede
5085,mendohet,think,smjatam,gondolkozik,cugeta
5086,mendohet,think,smjatam,gondolkozik,gindi
5087,mendohet,think,smjatam,gondolkozik,socoti
5088,mendohet,think,smjatam,gondolkozik,crede
5089,mendohet,think,smjatam,vel,cugeta
5090,mendohet,think,smjatam,vel,gindi
5091,mendohet,think,smjatam,vel,socoti
5092,mendohet,think,smjatam,vel,crede
5093,mendohet,think,smjatam,gondol,cugeta
5094,mendohet,think,smjatam,gondol,gindi
5095,mendohet,think,smjatam,gondol,socoti
5096,mendohet,think,smjatam,gondol,crede
5097,mendon,think,mislja,gondolkozik,cugeta
5098,mendon,think,mislja,gondolkozik,gindi
5099,mendon,think,mislja,gondolkozik,socoti
5100,mendon,think,mislja,gondolkozik,crede
5101,mendon,think,mislja,vel,cugeta
5102,mendon,think,mislja,vel,gindi
5103,mendon,think,mislja,vel,socoti
5104,mendon,think,mislja,vel,crede
5105,mendon,think,mislja,gondol,cugeta
5106,mendon,think,mislja,gondol,gindi
5107,mendon,think,mislja,gondol,socoti
5108,mendon,think,mislja,gondol,crede
5109,mendon,think,smjatam,gondolkozik,cugeta
5110,mendon,think,smjatam,gondolkozik,gindi
5111,mendon,think,smjatam,gondolkozik,socoti
5112,mendon,think,smjatam,gondolkozik,crede
5113,mendon,think,smjatam,vel,cugeta
5114,mendon,think,smjatam,vel,gindi
5115,mendon,think,smjatam,vel,socoti
5116,mendon,think,smjatam,vel,crede
5117,mendon,think,smjatam,gondol,cugeta
5118,mendon,think,smjatam,gondol,gindi
5119,mendon,think,smjatam,gondol,socoti
5120,mendon,think,smjatam,gondol,crede
5121,pandeh,think,mislja,gondolkozik,cugeta
5122,pandeh,think,mislja,gondolkozik,gindi
5123,pandeh,think,mislja,gondolkozik,socoti
5124,pandeh,think,mislja,gondolkozik,crede
5125,pandeh,think,mislja,vel,cugeta
5126,pandeh,think,mislja,vel,gindi
5127,pandeh,think,mislja,vel,socoti
5128,pandeh,think,mislja,vel,crede
5129,pandeh,think,mislja,gondol,cugeta
5130,pandeh,think,mislja,gondol,gindi
5131,pandeh,think,mislja,gondol,socoti
5132,pandeh,think,mislja,gondol,crede
5133,pandeh,think,smjatam,gondolkozik,cugeta
5134,pandeh,think,smjatam,gondolkozik,gindi
5135,pandeh,think,smjatam,gondolkozik,socoti
5136,pandeh,think,smjatam,gondolkozik,crede
5137,pandeh,think,smjatam,vel,cugeta
5138,pandeh,think,smjatam,vel,gindi
5139,pandeh,think,smjatam,vel,socoti
5140,pandeh,think,smjatam,vel,crede
5141,pandeh,think,smjatam,gondol,cugeta
5142,pandeh,think,smjatam,gondol,gindi
5143,pandeh,think,smjatam,gondol,socoti
5144,pandeh,think,smjatam,gondol,crede
5145,beson,believe,vjarvam,hisz,crede
5146,kupton,understand,razbiram,ert,inelege
5147,di,know,znaja,tud,sti
5148,di,know,znaja,tud,cunoaste
5149,di,know,znaja,ismer,sti
5150,di,know,znaja,ismer,cunoaste
5165,duket,seem,izglezdam,latszik,parea
5190,imencur,wise,madar,bolcz,inelept
5191,imencur,wise,madar,okos,inelept
5192,kokat,foolish,glupav,ostoba,prost
5193,kokat,foolish,glupav,ostoba,neghiob
5194,kokat,foolish,glupav,ostoba,dobitoc
5195,kokat,foolish,glupav,ostoba,stupid
5196,kokat,foolish,glupav,buta,prost
5197,kokat,foolish,glupav,buta,neghiob
5198,kokat,foolish,glupav,buta,dobitoc
5199,kokat,foolish,glupav,buta,stupid
5200,kokat,foolish,glupav,hulye,prost
5201,kokat,foolish,glupav,hulye,neghiob
5202,kokat,foolish,glupav,hulye,dobitoc
5203,kokat,foolish,glupav,hulye,stupid
5204,kokat,foolish,tap,ostoba,prost
5205,kokat,foolish,tap,ostoba,neghiob
5206,kokat,foolish,tap,ostoba,dobitoc
5207,kokat,foolish,tap,ostoba,stupid
5208,kokat,foolish,tap,buta,prost
5209,kokat,foolish,tap,buta,neghiob
5210,kokat,foolish,tap,buta,dobitoc
5211,kokat,foolish,tap,buta,stupid
5212,kokat,foolish,tap,hulye,prost
5213,kokat,foolish,tap,hulye,neghiob
5214,kokat,foolish,tap,hulye,dobitoc
5215,kokat,foolish,tap,hulye,stupid
5216,mendyeleht,foolish,glupav,ostoba,prost
5217,mendyeleht,foolish,glupav,ostoba,neghiob
5218,mendyeleht,foolish,glupav,ostoba,dobitoc
5219,mendyeleht,foolish,glupav,ostoba,stupid
5220,mendyeleht,foolish,glupav,buta,prost
5221,mendyeleht,foolish,glupav,buta,neghiob
5222,mendyeleht,foolish,glupav,buta,dobitoc
5223,mendyeleht,foolish,glupav,buta,stupid
5224,mendyeleht,foolish,glupav,hulye,prost
5225,mendyeleht,foolish,glupav,hulye,neghiob
5226,mendyeleht,foolish,glupav,hulye,dobitoc
5227,mendyeleht,foolish,glupav,hulye,stupid
5228,mendyeleht,foolish,tap,ostoba,prost
5229,mendyeleht,foolish,tap,ostoba,neghiob
5230,mendyeleht,foolish,tap,ostoba,dobitoc
5231,mendyeleht,foolish,tap,ostoba,stupid
5232,mendyeleht,foolish,tap,buta,prost
5233,mendyeleht,foolish,tap,buta,neghiob
5234,mendyeleht,foolish,tap,buta,dobitoc
5235,mendyeleht,foolish,tap,buta,stupid
5236,mendyeleht,foolish,tap,hulye,prost
5237,mendyeleht,foolish,tap,hulye,neghiob
5238,mendyeleht,foolish,tap,hulye,dobitoc
5239,mendyeleht,foolish,tap,hulye,stupid
5240,icmendur,insane,lud,bolond,nebun
5241,icmendur,insane,lud,bolond,smintit
5242,icmendur,insane,lud,rult,nebun
5243,icmendur,insane,lud,rult,smintit
5244,icmendur,insane,umopobarkan,bolond,nebun
5245,icmendur,insane,umopobarkan,bolond,smintit
5246,icmendur,insane,umopobarkan,rult,nebun
5247,icmendur,insane,umopobarkan,rult,smintit
5248,budala,insane,lud,bolond,nebun
5249,budala,insane,lud,bolond,smintit
5250,budala,insane,lud,rult,nebun
5251,budala,insane,lud,rult,smintit
5252,budala,insane,umopobarkan,bolond,nebun
5253,budala,insane,umopobarkan,bolond,smintit
5254,budala,insane,umopobarkan,rult,nebun
5255,budala,insane,umopobarkan,rult,smintit
5256,mson,learn,uca,tanul,inva
5257,mson,learn,ucase,tanul,inva
5258,mson,learn,naucavam,tanul,inva
5259,mson,learn,izucvam,tanul,inva
5260,ndz,learn,uca,tanul,inva
5261,ndz,learn,ucase,tanul,inva
5262,ndz,learn,naucavam,tanul,inva
5263,ndz,learn,izucvam,tanul,inva
5264,arsehet,learn,uca,tanul,inva
5265,arsehet,learn,ucase,tanul,inva
5266,arsehet,learn,naucavam,tanul,inva
5267,arsehet,learn,izucvam,tanul,inva
5273,mson,teach,uca,tanit,inva
5274,mson,teach,uca,oktat,inva
5275,mson,teach,obucavam,tanit,inva
5276,mson,teach,obucavam,oktat,inva
5277,mson,teach,naucavam,tanit,inva
5278,mson,teach,naucavam,oktat,inva
5279,mson,teach,prepodavam,tanit,inva
5280,mson,teach,prepodavam,oktat,inva
5281,ndzns,pupil,ucenik,tanulo,elev
5282,skolar,pupil,ucenik,tanulo,elev
5283,msues,teacher,ucitel,tanito,invtor
5284,msues,teacher,prepodavatel,tanito,invtor
5285,askal,teacher,ucitel,tanito,invtor
5286,askal,teacher,prepodavatel,tanito,invtor
5287,skol,school,uciliste,iskola,scoal
5288,skol,school,skola,iskola,scoal
5289,kuytohet,remember,pomnja,emlekszik,siaduceaminte
5290,kuytohet,remember,zapomnjam,emlekszik,siaduceaminte
5291,kuytohet,remember,spomnjam,emlekszik,siaduceaminte
5292,kuytohet,remember,pripomnjam,emlekszik,siaduceaminte
5293,mbanmend,remember,pomnja,emlekszik,siaduceaminte
5294,mbanmend,remember,zapomnjam,emlekszik,siaduceaminte
5295,mbanmend,remember,spomnjam,emlekszik,siaduceaminte
5296,mbanmend,remember,pripomnjam,emlekszik,siaduceaminte
5297,haron,forget,zabravjam,elfeleyt,uita
5298,ikart,clear,jasen,vilagos,clar
5299,iyet,clear,jasen,vilagos,clar
5300,iert,obscure,nejasen,homalyos,obscur
5301,iert,obscure,tamen,homalyos,obscur
5302,iturbult,obscure,nejasen,homalyos,obscur
5303,iturbult,obscure,tamen,homalyos,obscur
5304,fsehtsi,secret,tajna,titkos,tainic
5305,fsehtsi,secret,tajna,titkos,ascuns
5306,fsehtsi,secret,tajna,titkos,secret
5307,sekret,secret,tajna,titkos,tainic
5308,sekret,secret,tajna,titkos,ascuns
5309,sekret,secret,tajna,titkos,secret
5310,isigurt,sure,siguren,biztos,sigur
5311,isigurt,sure,siguren,biztos,cert
5312,isigurt,sure,uveren,biztos,sigur
5313,isigurt,sure,uveren,biztos,cert
5314,spyegon,explain,objasnjavam,megmagyaraz,explica
5315,styelon,explain,objasnjavam,megmagyaraz,explica
5316,klim,intention,namerenie,szandek,intentiune
5317,klim,intention,namerenie,szandek,gind
5318,klim,intention,namerenie,szandek,scop
5319,klim,intention,cel,szandek,intentiune
5320,klim,intention,cel,szandek,gind
5321,klim,intention,cel,szandek,scop
5322,sunim,intention,namerenie,szandek,intentiune
5323,sunim,intention,namerenie,szandek,gind
5324,sunim,intention,namerenie,szandek,scop
5325,sunim,intention,cel,szandek,intentiune
5326,sunim,intention,cel,szandek,gind
5327,sunim,intention,cel,szandek,scop
5328,skakton,cause,pricina,ok,cauza
5329,bn,cause,pricina,ok,cauza
5330,dysim,doubt,samnjavamse,ketelkedik,indoial
5331,sil,doubt,samnjavamse,ketelkedik,indoial
5332,duon,suspect,podoziram,ketelkedik,banueal
5333,duon,suspect,podoziram,gyanusit,banueal
5334,pandeh,suspect,podoziram,ketelkedik,banueal
5335,pandeh,suspect,podoziram,gyanusit,banueal
5405,z,voice,glas,hang,voce
5406,z,voice,glas,hang,glas
5407,kndon,sing,peja,enekel,cinta
5408,brtet,shout,vikam,kialt,striga
5409,brtet,shout,vikam,kialt,tipa
5410,brtet,shout,vikam,kiabal,striga
5411,brtet,shout,vikam,kiabal,tipa
5412,gret,shout,vikam,kialt,striga
5413,gret,shout,vikam,kialt,tipa
5414,gret,shout,vikam,kiabal,striga
5415,gret,shout,vikam,kiabal,tipa
5416,klet,shout,vikam,kialt,striga
5417,klet,shout,vikam,kialt,tipa
5418,klet,shout,vikam,kiabal,striga
5419,klet,shout,vikam,kiabal,tipa
5420,kli,shout,vikam,kialt,striga
5421,kli,shout,vikam,kialt,tipa
5422,kli,shout,vikam,kiabal,striga
5423,kli,shout,vikam,kiabal,tipa
5450,flet,speak,govorja,beszel,vorbi
5451,flet,speak,govorja,beszel,grai
5452,flet,speak,govorja,beszel,cuvinta
5453,flet,speak,prikazvam,beszel,vorbi
5454,flet,speak,prikazvam,beszel,grai
5455,flet,speak,prikazvam,beszel,cuvinta
5456,fyalos,speak,govorja,beszel,vorbi
5457,fyalos,speak,govorja,beszel,grai
5458,fyalos,speak,govorja,beszel,cuvinta
5459,fyalos,speak,prikazvam,beszel,vorbi
5460,fyalos,speak,prikazvam,beszel,grai
5461,fyalos,speak,prikazvam,beszel,cuvinta
5468,ot,say,kazvam,mond,zice
5469,ot,say,kazvam,szol,zice
5470,flet,say,kazvam,mond,zice
5471,flet,say,kazvam,szol,zice
5481,hest,silentbe,malca,czendes,tacea
5482,sun,silentbe,malca,czendes,tacea
5483,guh,language,ezik,nyelv,limba
5484,guh,language,ezik,nyelv,graiu
5485,fyal,word,duma,szo,cuvint
5486,emr,name,ime,nev,nume
5487,puet,askquestion,pitam,megkerdez,intreba
5488,puet,askquestion,popitvam,megkerdez,intreba
5489,puet,askquestion,zadavamvapros,megkerdez,intreba
5490,prgiget,answer,otgovarjam,felel,raspunde
5491,prgiget,answer,otgovarjam,valaszol,raspunde
5492,geg,answer,otgovarjam,felel,raspunde
5493,geg,answer,otgovarjam,valaszol,raspunde
5494,faysohet,admit,priznavam,felismer,marturisi
5495,pranon,admit,priznavam,felismer,marturisi
5496,mohon,deny,otricam,tagad,nega
5497,mohon,deny,otricam,tagad,tagdui
5498,mohon,deny,otricam,kinyilik,nega
5499,mohon,deny,otricam,kinyilik,tagdui
5500,mohon,deny,otxvarljam,tagad,nega
5501,mohon,deny,otxvarljam,tagad,tagdui
5502,mohon,deny,otxvarljam,kinyilik,nega
5503,mohon,deny,otxvarljam,kinyilik,tagdui
5504,mohon,deny,oprovergavam,tagad,nega
5505,mohon,deny,oprovergavam,tagad,tagdui
5506,mohon,deny,oprovergavam,kinyilik,nega
5507,mohon,deny,oprovergavam,kinyilik,tagdui
5508,krkon,ask,molja,ker,cere
5509,krkon,ask,molja,kovetel,cere
5510,krkon,ask,pomolvam,ker,cere
5511,krkon,ask,pomolvam,kovetel,cere
5512,premton,promise,obestavam,megiger,promite
5513,premton,promise,obestavam,megiger,fagdui
5514,premton,promise,obestavam,megfogad,promite
5515,premton,promise,obestavam,megfogad,fagdui
5516,kundrton,refuse,otkazvam,vonakodik,refuza
5517,mohon,refuse,otkazvam,vonakodik,refuza
5518,ndalon,forbid,zabranjavam,tilt,opri
5519,ndalon,forbid,zabranjavam,tilt,interzice
5524,et,call,povikvam,meghiv,chema
5525,et,call,povikvam,invital,chema
5526,et,call,povikvam,nevenszolit,chema
5527,et,call,prizovjavam,meghiv,chema
5528,et,call,prizovjavam,invital,chema
5529,et,call,prizovjavam,nevenszolit,chema
5530,et,call,izvikvam,meghiv,chema
5531,et,call,izvikvam,invital,chema
5532,et,call,izvikvam,nevenszolit,chema
5533,et,call,naricam,meghiv,chema
5534,et,call,naricam,invital,chema
5535,et,call,naricam,nevenszolit,chema
5536,kuhet,call,povikvam,meghiv,chema
5537,kuhet,call,povikvam,invital,chema
5538,kuhet,call,povikvam,nevenszolit,chema
5539,kuhet,call,prizovjavam,meghiv,chema
5540,kuhet,call,prizovjavam,invital,chema
5541,kuhet,call,prizovjavam,nevenszolit,chema
5542,kuhet,call,izvikvam,meghiv,chema
5543,kuhet,call,izvikvam,invital,chema
5544,kuhet,call,izvikvam,nevenszolit,chema
5545,kuhet,call,naricam,meghiv,chema
5546,kuhet,call,naricam,invital,chema
5547,kuhet,call,naricam,nevenszolit,chema
5548,kuan,call,povikvam,meghiv,chema
5549,kuan,call,povikvam,invital,chema
5550,kuan,call,povikvam,nevenszolit,chema
5551,kuan,call,prizovjavam,meghiv,chema
5552,kuan,call,prizovjavam,invital,chema
5553,kuan,call,prizovjavam,nevenszolit,chema
5554,kuan,call,izvikvam,meghiv,chema
